person_id,speeding_violations,duis,past_accidents,outcome
843657,6,0,4,0
980800,4,0,8,0
686824,0,0,0,0
157185,0,0,0,0
688770,5,1,3,0
120411,0,2,0,0
840397,0,0,0,0
919934,8,1,1,1
864818,2,0,3,0
969332,0,0,0,1
615462,0,0,0,0
589423,0,1,2,0
112772,2,1,5,0
96095,0,0,0,1
890246,0,0,0,1
72969,6,1,4,0
830081,2,0,2,0
401166,3,1,2,0
311925,0,0,0,0
681372,1,0,0,0
282068,0,0,0,0
893456,0,0,0,0
937991,2,0,0,0
566824,0,0,0,1
813442,1,1,1,0
982824,2,0,3,0
93794,0,0,1,0
313846,0,0,0,1
510135,0,0,0,1
390703,1,0,2,1
750372,0,0,0,0
587909,0,0,0,0
257044,0,0,0,0
90176,0,0,0,1
737176,2,0,0,0
560952,0,0,0,0
481909,0,0,0,0
75063,1,0,0,0
618741,0,0,0,0
514856,1,1,0,0
388712,6,0,1,0
25949,3,0,3,1
502785,1,0,0,0
658244,0,0,0,1
141211,1,0,0,0
456287,3,0,2,0
10358,3,1,6,0
591890,0,0,0,0
310357,0,0,0,0
740462,0,0,0,1
609610,0,0,0,0
395965,3,0,1,0
466727,4,0,2,0
462639,0,0,2,0
114270,0,0,0,0
846279,2,2,0,0
498216,0,0,0,1
181238,6,0,1,0
489213,0,0,0,0
853899,0,0,0,1
906732,2,0,4,0
418029,0,0,0,1
440763,2,0,1,0
17079,0,0,0,1
18706,1,0,2,0
468679,0,0,0,1
764148,0,0,0,1
979921,0,0,0,0
529826,0,1,4,0
667847,7,0,3,0
279295,1,0,0,0
472475,0,0,0,1
76071,1,0,1,0
277926,4,0,2,1
708364,0,0,1,0
733548,2,0,4,0
866874,0,0,0,1
91104,0,0,0,1
304877,2,1,0,0
432729,0,0,0,1
12020,0,0,0,1
496624,0,0,0,0
94813,0,0,0,0
558724,1,0,3,0
218261,0,0,0,0
257758,0,0,1,1
224969,0,0,0,0
358849,4,1,0,0
755962,0,0,2,0
404091,2,1,8,0
892717,6,0,8,0
640704,0,0,0,0
887420,0,0,0,0
949583,0,0,0,1
714752,0,0,0,1
522259,3,1,0,1
423543,0,0,1,0
945997,0,0,0,0
264228,1,0,1,0
366732,4,1,2,0
89918,0,1,0,0
890870,0,1,3,0
871129,2,0,1,0
139118,0,0,0,1
616159,0,0,0,1
661353,4,0,1,0
483827,0,0,0,1
660455,0,0,0,0
248605,1,0,1,0
521188,0,0,2,0
856124,0,0,0,1
259799,0,0,0,0
113142,9,0,3,0
636047,0,0,0,1
18301,4,0,2,1
659001,0,0,0,0
568922,4,0,3,0
785595,3,0,3,0
637023,5,0,1,0
676194,0,0,0,0
789708,0,1,0,0
288207,0,0,0,1
995275,1,0,1,0
408168,3,0,1,0
23145,2,0,3,0
453538,7,0,4,0
684447,0,0,0,1
105877,1,0,2,0
659705,0,0,0,1
239209,6,0,7,0
768223,0,0,0,1
66367,0,0,0,0
729922,2,0,2,0
54590,0,0,0,1
187326,0,0,0,1
141139,3,0,0,0
121703,4,0,2,0
289440,0,0,0,0
542725,0,0,4,1
940447,1,0,1,0
20174,0,0,0,0
981439,1,1,0,1
830012,0,0,1,0
795789,0,0,0,0
634976,0,0,0,0
34607,1,0,0,0
936683,3,1,6,1
518678,1,0,0,0
473370,8,1,3,0
338465,7,0,3,0
877855,0,0,0,1
111291,0,0,0,0
495010,0,0,0,1
428670,2,0,0,1
449162,0,0,0,0
54307,7,0,10,0
536394,0,0,0,0
930761,0,2,0,0
810490,1,2,11,0
992218,0,0,0,1
832318,1,1,4,0
397156,1,1,2,0
699844,0,0,4,0
234706,0,0,0,1
425934,0,0,0,1
863406,4,1,0,1
801171,1,0,0,0
423105,0,0,0,1
864979,8,0,1,0
834488,2,0,0,0
360899,3,1,4,0
9402,0,0,0,0
959864,0,0,1,0
891634,0,0,0,1
680298,1,0,2,0
967989,2,0,1,0
147912,0,0,0,0
218230,0,0,0,1
860910,0,0,0,1
949767,3,0,0,0
191017,3,0,5,0
483399,1,1,5,0
632931,1,0,4,0
51074,0,0,0,1
246522,1,0,2,1
204943,2,2,2,0
199079,2,0,0,0
641583,2,0,1,0
519092,4,0,1,0
275436,0,0,0,1
472268,4,0,0,0
642225,1,0,2,0
159799,0,0,0,1
14004,0,0,0,1
893178,2,0,0,1
634150,0,0,0,0
486414,1,0,1,0
690265,0,0,0,0
829285,3,1,3,0
617147,1,0,0,1
591958,0,0,0,1
49051,2,0,1,0
50356,4,0,3,0
892945,0,0,7,0
43974,0,0,0,0
325548,0,0,0,1
898906,1,0,1,0
490829,0,0,0,0
621852,4,0,1,0
216557,4,0,1,0
191254,0,0,0,0
665576,0,0,0,0
19748,4,0,0,0
284919,1,0,1,0
705418,0,0,0,1
971209,3,0,7,0
650403,2,0,2,0
7296,0,0,0,0
810917,0,0,0,1
673857,0,0,0,1
35525,0,0,0,1
198079,22,0,6,0
731204,0,0,0,0
688793,4,2,0,0
832892,0,0,0,1
402410,5,1,3,0
544213,2,0,0,1
249658,6,0,3,0
66415,5,1,1,0
566025,0,0,0,0
82595,0,0,0,1
317358,0,0,2,0
918756,1,1,8,0
262469,1,0,2,0
768114,0,0,1,0
968277,0,0,1,0
929906,0,0,0,1
424768,2,1,0,1
286971,0,0,0,1
47722,0,0,0,0
727166,2,0,1,1
493125,0,0,0,1
325043,0,0,0,0
236139,0,0,0,1
839451,0,0,1,0
215166,0,0,0,0
648942,4,0,1,0
384432,0,0,4,0
318799,0,0,0,1
767246,0,0,0,1
886261,2,0,5,0
442423,0,0,0,1
926129,2,0,0,1
770617,6,2,4,0
11693,0,0,0,1
960549,2,0,4,0
302572,0,0,0,1
864573,0,0,1,0
656578,0,0,0,1
587219,1,0,3,0
330715,5,1,5,0
899971,0,0,0,1
234448,0,0,0,1
453952,0,0,0,1
956597,0,0,5,0
909684,0,0,0,0
100681,0,0,0,1
347978,1,1,0,0
943321,0,0,1,0
70277,0,0,1,0
136149,0,0,0,1
746553,2,0,0,0
261915,0,0,0,0
686886,0,0,0,1
616137,0,0,0,0
139310,3,1,1,0
68702,0,0,3,0
617819,0,0,0,0
309006,1,0,6,0
62989,0,0,0,1
226266,4,1,1,0
878584,0,0,0,1
53008,0,0,0,1
110873,0,0,0,0
710419,0,0,1,0
471970,0,0,0,0
100198,1,0,1,1
179157,0,0,0,1
446074,1,0,2,0
324324,3,1,2,0
470092,1,0,3,0
533785,5,2,7,0
314728,0,1,5,0
841635,0,0,0,1
396240,0,0,1,0
6452,2,0,2,0
201907,0,0,0,0
411848,0,0,0,1
59284,0,0,0,1
716175,0,1,4,0
86162,0,0,0,0
503901,0,0,0,1
162332,8,0,1,0
822914,0,0,2,0
843122,1,0,3,0
590101,16,1,0,0
37568,2,0,0,1
348902,1,1,0,0
611544,3,1,2,0
520318,0,0,0,1
783317,3,0,3,1
911304,0,1,2,0
41820,0,0,0,1
124944,0,0,0,0
623736,0,0,0,0
969017,0,0,0,0
191690,1,0,2,0
621115,0,0,0,1
440868,1,0,0,1
928283,0,0,3,0
216571,4,0,2,0
233319,8,0,0,0
995124,0,0,0,1
863899,0,0,0,0
426507,0,0,0,0
386239,2,0,2,0
454670,3,0,2,0
30012,0,0,0,1
173609,2,0,2,0
147303,0,0,0,1
56755,0,0,0,1
702473,4,0,0,0
699651,0,0,1,1
393563,0,0,0,1
394032,3,0,1,0
613310,2,0,0,1
881803,0,0,0,1
607163,0,0,0,1
189307,3,1,6,0
360911,0,0,0,1
95823,0,0,4,0
944465,3,0,0,0
243256,0,0,0,0
835303,0,0,0,0
670930,0,0,0,1
975620,1,0,2,0
939604,0,0,0,1
28851,1,0,1,1
752896,1,0,1,0
542696,0,1,0,0
651711,2,0,2,0
927952,1,0,2,0
761576,4,0,1,0
577761,7,0,2,0
184745,0,0,0,1
794029,0,0,0,0
958487,5,0,3,0
844202,0,0,0,0
316568,1,0,2,1
118179,1,0,1,1
545388,1,0,0,1
536756,0,0,0,1
837502,0,0,0,0
274896,0,0,0,1
393613,1,1,0,0
246515,3,2,0,1
983251,0,0,0,1
354775,3,0,2,0
625759,3,0,0,1
695044,0,1,1,0
341789,5,1,2,0
858839,4,1,0,1
597583,2,0,1,0
420787,1,0,0,0
361864,0,0,0,0
540085,2,0,0,0
409246,1,1,6,0
406439,4,1,1,0
8605,0,0,0,0
747650,2,2,3,0
535573,0,0,0,1
514494,0,0,1,1
119690,0,0,0,1
377535,0,0,0,0
101156,0,0,0,1
478473,0,0,0,1
167440,0,0,0,1
327937,4,1,2,1
773704,0,0,0,1
555426,2,0,3,0
305620,1,0,2,0
779801,9,1,2,1
493714,5,0,3,0
849407,1,0,2,0
747274,0,0,0,1
546333,0,1,0,0
402870,2,0,2,0
893157,0,0,0,0
670715,0,0,0,1
834276,1,0,1,0
403341,1,0,1,0
878977,1,0,0,0
376175,3,0,1,1
53685,0,0,1,0
45566,0,0,0,0
858911,0,0,0,0
425667,3,0,2,0
957230,0,0,0,0
441784,0,0,0,1
918809,4,1,0,0
552900,2,0,2,0
521921,1,0,2,0
171167,0,0,0,1
511463,0,0,0,1
636174,6,1,4,0
541397,0,1,1,0
566341,0,2,6,0
627845,0,0,0,0
314777,11,0,1,0
793641,0,0,0,1
302730,0,0,0,0
367131,4,1,4,0
969113,0,0,0,1
98177,4,0,0,1
470548,1,0,1,1
437853,2,2,1,0
856833,0,0,3,0
609363,4,2,1,0
304606,0,1,1,0
483206,5,0,1,0
299383,3,1,1,0
186667,0,0,0,1
681565,0,0,2,0
943391,0,0,0,0
883534,0,0,0,1
186517,1,0,1,0
834450,2,0,9,0
289627,2,1,3,0
759621,0,0,0,0
943240,3,0,0,1
802348,1,0,1,0
300985,0,0,0,1
396068,0,0,0,1
125777,4,0,1,0
285723,0,0,0,1
14232,1,0,2,0
95786,0,0,0,1
401934,0,0,0,1
217039,0,0,0,1
592338,0,0,0,1
835167,1,0,4,0
113895,3,1,0,0
852429,0,0,0,0
578680,1,1,0,0
887718,0,0,0,0
761644,0,0,0,1
167956,1,0,1,0
126212,0,0,0,0
488074,0,0,0,1
685873,0,0,1,0
108077,1,0,0,0
868625,4,0,0,0
159094,0,0,0,1
955684,1,0,1,0
358131,0,1,1,0
856974,0,0,0,0
277746,2,0,4,0
797948,0,0,0,1
830121,2,0,0,1
84962,0,0,0,1
484906,4,0,4,0
663034,7,0,7,0
140488,0,0,0,1
602800,4,2,1,0
913013,3,0,2,0
544087,0,0,0,0
618453,0,0,0,1
429615,0,0,0,1
122263,0,0,0,0
727934,1,0,0,0
514639,0,0,0,1
162030,1,0,3,0
174090,8,1,1,1
33610,0,0,0,1
244920,7,0,2,0
156588,5,0,5,0
442017,1,1,0,0
654562,0,0,0,1
27492,3,0,3,0
584824,11,0,1,0
924714,0,0,0,0
390078,0,0,0,1
626226,9,1,2,0
585019,8,2,3,0
258822,5,0,1,0
263434,1,0,3,0
94842,3,0,4,0
159174,0,0,0,1
47158,0,0,5,0
335615,0,0,0,0
3856,0,0,0,0
210177,0,0,0,0
295395,2,0,1,0
341066,3,0,0,1
914635,0,0,0,1
803258,0,0,0,0
38215,1,0,0,0
908520,0,0,0,0
711817,0,0,0,1
594938,0,0,0,1
505762,0,0,2,0
959569,0,0,0,1
551996,5,3,4,0
31654,8,1,10,0
599873,1,0,1,0
843987,2,0,0,0
31557,3,0,6,0
264196,0,0,0,0
92312,1,1,3,0
146059,0,0,2,0
713809,0,0,0,1
871587,0,0,0,0
871945,1,0,3,0
117775,4,0,2,0
322312,0,0,0,1
7229,0,0,0,1
530697,1,1,1,0
804514,0,0,0,0
681592,0,0,0,1
690400,0,0,0,1
175087,0,0,0,1
5003,0,0,0,1
389116,3,0,3,1
184051,0,0,0,0
229896,3,0,1,0
526761,2,0,0,1
196217,0,0,0,1
324716,0,0,0,0
124037,2,0,5,0
768232,4,0,3,0
83591,0,0,0,1
589881,1,1,1,0
993124,3,0,1,0
8539,0,1,1,1
747048,5,0,3,0
795142,4,2,4,0
169410,2,1,4,0
516089,2,0,3,0
583812,1,1,5,0
134805,0,0,0,1
478462,0,0,0,0
545723,0,0,0,0
230639,0,0,0,0
798961,2,0,0,0
589051,2,1,1,0
588711,3,0,0,0
746666,0,0,0,0
163499,2,2,2,1
423185,3,0,3,0
775983,0,0,0,1
826419,4,0,6,0
967532,11,1,2,0
343615,11,1,4,0
59581,3,1,0,0
976583,0,0,0,1
603789,4,0,2,0
40390,0,0,0,0
146557,6,1,2,0
864534,5,1,8,0
64458,14,0,3,0
328464,0,1,0,1
817121,1,0,1,0
982723,2,0,0,0
882662,0,0,1,0
212615,1,0,2,0
382782,3,1,1,0
11716,0,0,0,0
824026,0,0,1,0
288572,1,1,0,0
443217,0,0,0,1
405088,0,0,0,1
74352,1,1,3,0
750835,0,0,0,0
410567,1,1,2,0
560440,0,0,0,1
54250,0,1,1,0
184502,0,0,1,0
198413,3,0,1,0
998846,8,2,2,0
176415,0,0,0,0
221255,3,0,6,0
958741,0,0,0,0
995544,0,0,0,1
88658,0,0,0,1
340246,1,0,2,1
337772,4,0,0,1
79360,0,0,1,0
596426,5,3,0,0
679883,1,2,2,0
275254,2,0,2,0
357834,1,1,1,1
941777,0,0,0,0
703526,0,0,0,0
76313,10,0,3,0
223140,2,2,4,0
146767,0,0,0,1
535845,8,1,1,0
575064,0,0,0,1
756997,4,2,1,0
786123,15,1,5,0
262686,1,0,1,0
796394,2,0,1,0
594071,2,0,1,0
500186,2,1,0,0
23557,0,0,0,1
518774,3,0,6,1
340984,1,0,2,0
911697,0,0,0,1
751596,0,0,2,0
700222,3,0,2,0
415590,0,0,0,0
819383,0,0,0,0
322348,6,2,2,0
386978,3,0,1,0
156894,0,0,3,0
208897,0,0,0,0
127825,0,0,2,0
294332,2,1,7,0
541648,0,0,0,0
554627,3,0,1,1
431110,0,0,0,0
609562,0,0,0,0
285141,2,1,0,1
723759,3,1,1,1
851111,4,0,1,0
926422,5,0,1,0
41547,1,1,4,0
247518,1,0,0,0
348341,0,0,0,0
849598,3,0,4,0
46343,1,1,0,0
674747,5,0,0,0
748515,0,0,0,0
931078,3,0,1,0
26510,2,0,0,0
252821,0,0,0,0
203240,1,0,0,0
143498,0,0,0,1
521505,1,0,2,0
773662,0,0,0,1
26675,0,0,0,1
402970,0,0,0,1
799465,4,2,2,0
658349,0,0,0,1
895195,0,1,3,0
909369,7,2,1,0
257863,0,0,0,0
72397,1,0,0,0
722977,0,0,0,0
344155,0,0,0,0
40785,0,0,0,1
413667,0,0,3,1
851179,1,1,0,0
367973,0,0,1,0
528598,0,0,0,0
236840,1,1,4,0
191199,1,0,0,1
627731,0,0,0,0
544348,7,0,4,0
162153,7,3,1,0
787277,3,0,1,0
377334,1,0,1,0
413348,0,0,0,0
580041,0,0,0,0
559705,0,0,0,0
213641,0,0,0,1
347626,0,0,0,0
378383,0,0,1,0
483679,4,0,0,1
81087,1,0,2,0
745207,0,0,0,0
764603,0,0,1,0
204090,0,0,0,0
360947,1,0,1,0
319686,1,0,0,0
614936,0,0,0,1
976334,0,0,0,1
76084,2,1,1,0
132825,10,1,2,0
927624,0,0,0,1
893783,0,0,0,1
321248,0,0,0,1
759694,0,0,0,0
245745,5,1,2,1
689699,6,1,2,0
888155,1,0,1,0
523548,4,1,2,0
372338,4,0,0,0
514340,0,0,0,1
841471,0,0,0,0
892622,0,0,1,0
81998,8,1,1,0
286212,0,0,0,1
307985,0,0,0,0
441806,2,2,1,0
186651,1,0,1,0
484061,3,1,2,0
674133,0,0,0,1
790700,3,1,2,0
164792,1,0,0,0
534758,0,0,0,1
619382,4,0,1,0
115691,3,1,1,0
100624,0,0,1,1
331547,2,0,1,0
854176,0,0,0,1
994304,6,1,3,0
265676,0,0,0,1
290196,1,0,8,0
558452,0,0,2,0
467841,0,0,1,0
750015,3,0,1,0
618877,0,0,0,1
547743,1,0,0,0
854754,0,1,2,0
989047,6,2,0,0
2590,1,0,1,0
475437,0,0,0,1
733428,1,0,2,0
958672,2,0,5,0
916048,0,0,2,0
305200,0,0,0,0
32252,0,0,0,1
475598,2,0,0,0
936406,0,0,0,1
582199,0,0,0,1
421824,5,0,1,0
713491,5,1,4,0
218283,1,0,0,1
914682,0,0,0,0
268767,0,0,0,0
96746,2,0,0,0
136321,6,1,2,0
7184,4,0,8,0
54272,0,0,0,0
281804,6,0,1,0
717793,1,2,2,0
38960,0,0,0,1
372241,2,0,3,0
177837,3,2,1,0
437930,4,0,1,0
39903,0,0,0,0
404471,0,0,0,0
520263,0,0,0,0
475000,3,0,1,0
895776,2,0,1,0
528908,3,0,1,0
641934,4,0,1,0
843827,0,0,1,0
825706,0,0,0,1
664266,3,1,6,0
861645,4,2,2,0
919375,9,0,3,0
567996,0,1,1,0
297773,0,0,0,1
657711,0,1,1,1
843937,0,0,0,1
449679,2,0,4,0
304719,4,1,5,0
589012,0,0,0,1
201217,0,0,0,1
109656,0,0,0,0
519379,0,0,0,0
208879,2,1,1,0
36749,0,0,1,0
889031,2,0,2,0
43340,0,0,0,1
362741,7,1,2,0
554729,0,1,1,0
245073,2,0,0,0
631613,0,0,0,0
781175,0,0,0,1
285754,0,0,0,0
394548,3,0,2,0
768324,3,1,1,0
204082,4,0,1,0
760653,1,0,1,0
221479,2,0,0,0
654722,4,1,1,0
612335,0,0,0,0
901483,0,0,1,0
690570,4,3,3,0
347806,0,0,0,0
619673,0,0,0,1
652635,0,0,0,1
643790,0,0,1,0
802187,0,0,0,1
293280,1,0,1,0
804055,0,0,0,1
239585,0,0,0,1
647951,0,0,0,1
893816,0,0,0,0
964147,0,0,0,1
882962,4,0,1,0
699751,0,0,0,1
769065,1,1,3,1
767868,0,1,2,0
303570,5,0,3,0
209690,2,0,2,0
867896,2,1,0,0
612120,0,0,0,0
742574,4,0,0,0
358078,0,0,0,1
349830,0,0,0,0
405353,1,0,1,0
370748,3,0,2,0
663811,1,1,0,0
944418,0,0,0,1
882603,2,1,3,0
495981,1,0,6,0
657770,0,0,1,0
605650,1,0,2,0
644428,3,0,1,1
48329,1,1,2,1
85337,3,0,2,0
229520,1,0,2,0
716007,0,0,0,1
722940,0,0,0,0
886472,1,0,0,1
219586,0,0,0,0
480416,0,0,0,1
945424,0,0,1,0
719571,6,1,3,0
739171,1,0,3,0
933988,0,0,1,0
562979,0,0,3,0
819805,0,0,0,0
755181,0,0,0,0
386944,0,0,0,1
268399,3,1,1,0
99363,1,0,0,0
544240,6,0,1,0
604295,0,0,1,0
11081,0,0,0,0
71810,0,0,0,1
220730,1,0,2,1
699275,2,0,0,0
805456,0,0,1,0
561073,0,0,0,0
533665,1,0,0,0
197012,0,0,0,0
370288,0,0,0,1
929863,0,0,0,1
265253,5,3,0,1
522222,0,0,0,1
450881,0,0,0,1
771061,6,1,2,0
252639,0,0,0,1
697860,0,0,0,1
19371,0,1,1,0
153822,0,0,0,1
312613,0,0,5,0
376376,0,0,0,1
604416,2,0,1,0
395742,1,0,1,1
504214,2,1,2,0
339992,0,0,1,0
701369,1,0,1,0
538823,4,1,2,0
774276,0,0,0,0
748701,0,0,0,1
998663,3,1,0,0
226528,3,1,2,0
597224,0,0,0,1
300883,0,0,0,0
864123,0,0,0,0
777010,0,0,0,1
163282,0,0,0,1
418431,4,0,3,0
73625,0,0,0,0
412029,2,1,1,0
420659,0,0,0,1
807092,0,0,0,0
474084,0,0,0,1
329567,7,1,3,0
634462,0,0,0,1
123644,0,0,1,0
995010,0,0,0,1
49673,7,1,3,0
193717,0,0,1,0
627888,4,1,0,0
241658,0,0,0,0
709815,0,0,0,1
870932,2,0,3,0
171600,1,0,0,1
366481,0,0,0,1
429182,0,0,0,1
725715,0,1,3,0
858974,6,0,11,0
591054,1,0,3,0
122054,10,4,3,0
971543,0,0,0,1
954377,0,0,0,0
563007,0,0,0,1
871439,0,0,0,1
416994,0,0,0,0
715593,2,0,1,0
493334,0,0,0,1
133396,2,1,3,0
738155,2,0,4,0
927919,1,0,1,0
26345,1,0,1,0
771470,0,0,0,1
779224,1,0,0,0
766151,5,0,1,0
737101,0,0,0,0
447678,3,0,0,0
599588,1,0,0,1
237997,0,0,0,0
710116,1,0,0,0
574085,2,0,0,0
445253,0,0,0,1
816454,1,0,1,0
667833,2,0,1,0
617787,3,1,2,0
254901,6,0,1,0
659468,2,0,2,1
30313,1,0,0,0
99995,0,0,0,0
817251,0,1,3,0
591072,2,0,1,1
6153,0,0,1,0
53655,0,0,0,1
589233,1,0,4,0
360703,0,0,0,1
987989,0,0,1,1
533949,0,0,0,0
76617,0,0,1,1
177748,1,1,0,0
321859,1,0,2,0
965324,0,0,0,1
329584,0,0,2,0
41915,0,0,0,0
396285,2,0,3,0
462073,0,0,0,0
909885,11,0,4,0
821375,0,0,0,1
191217,3,1,1,0
368005,0,0,0,1
24745,0,0,0,0
83170,0,0,0,1
349216,13,2,3,0
982232,0,0,0,1
999856,0,0,3,0
643778,0,0,0,1
293450,6,0,1,0
998306,1,0,1,1
317239,3,0,2,0
171829,0,1,1,1
981859,0,0,0,1
622084,0,0,1,0
846782,1,0,1,0
434129,0,0,0,0
75718,0,0,0,0
736013,0,0,1,0
980074,0,0,0,0
447292,0,0,0,1
572194,1,1,0,0
627530,0,0,0,0
648539,5,0,1,1
245210,1,0,1,0
953701,3,1,4,0
655303,2,1,1,1
150230,0,0,0,0
957742,3,0,0,0
201110,0,0,0,1
823403,0,1,0,0
571255,0,0,0,1
378887,3,0,0,1
858866,1,1,0,0
934520,0,0,0,1
784279,0,0,0,1
512619,1,0,0,0
498885,5,0,1,0
187033,0,0,0,1
950680,0,1,1,0
671195,2,1,1,1
232953,0,0,0,1
635961,2,0,0,0
32376,0,0,0,1
61203,0,0,0,1
203711,1,0,4,0
415637,0,0,0,0
737363,9,0,1,1
766772,0,0,0,1
835087,3,0,0,0
400274,0,0,4,0
671956,1,1,1,0
418792,3,0,1,0
155120,2,0,0,0
259475,0,2,4,0
559394,1,0,1,0
120206,0,0,0,0
430410,1,1,0,0
740173,0,0,0,1
454809,0,0,0,1
68359,1,0,1,1
616854,5,0,4,0
856243,3,0,1,0
105199,2,0,1,0
526996,1,0,0,1
466227,2,0,0,0
504598,4,0,8,0
146776,4,0,5,0
774073,0,0,1,0
299437,0,0,0,1
766507,1,0,3,0
662288,4,0,2,0
277842,0,0,0,0
103815,4,0,6,0
794384,7,0,1,0
567883,0,0,0,1
85670,0,0,0,0
77873,0,0,0,0
618204,4,1,0,0
775407,2,0,0,0
529581,2,0,0,0
781385,2,1,0,1
837125,1,0,3,1
360059,0,0,0,1
163095,2,0,3,0
770770,5,1,1,0
470927,4,0,0,0
675854,0,0,0,0
129731,2,0,2,0
443940,0,0,0,0
748317,1,0,1,1
175971,1,0,0,1
263808,0,0,0,0
777367,0,0,0,0
766499,0,1,1,0
787125,0,0,0,0
191160,0,0,0,0
861216,0,1,0,0
611006,1,0,2,0
59461,2,0,0,1
156777,0,0,0,0
527067,0,0,0,0
827537,0,0,0,1
908684,1,1,0,1
740845,0,0,0,0
420721,4,0,3,0
647092,0,0,0,1
619912,0,0,0,0
788787,3,0,2,0
902302,2,0,3,0
861586,0,0,0,1
731595,2,0,2,0
790558,0,0,0,0
568507,1,0,3,0
3626,1,0,1,0
134429,0,0,0,0
712048,5,1,2,0
22326,0,0,0,1
139099,2,0,2,0
21651,3,0,1,0
43968,0,0,0,0
318019,1,0,0,0
739524,0,0,0,1
270610,1,0,0,0
686900,0,0,1,1
625722,7,0,3,0
126139,0,0,0,1
860684,13,3,4,0
907988,0,0,2,0
918188,0,0,0,1
403072,2,1,3,0
467914,0,0,0,1
673116,0,1,0,0
824733,7,0,1,0
343671,7,1,2,0
842935,4,0,4,1
564302,1,0,0,0
235336,0,1,1,0
612315,0,0,0,0
391244,0,0,0,0
658776,1,0,2,0
111628,0,0,0,0
535459,2,0,1,0
405770,2,0,1,0
341868,1,1,1,0
170745,1,0,0,0
753424,3,0,1,0
230311,0,0,0,0
625639,1,2,1,0
934436,0,0,0,1
544253,3,0,5,0
537328,0,0,1,0
31615,0,0,1,0
703128,2,0,0,0
208345,0,0,3,1
435832,7,0,1,0
622531,2,1,2,0
17593,5,1,2,0
715744,1,0,2,0
836376,2,1,1,0
854492,0,0,0,1
603262,0,0,0,0
813337,0,0,0,1
27698,2,0,2,0
737710,5,0,0,0
898932,1,0,0,0
611067,0,0,0,0
238221,0,0,1,0
703481,0,0,0,1
283173,3,1,3,0
843469,0,0,0,1
684059,0,0,0,1
106834,2,1,0,0
415381,2,1,2,0
555493,2,0,0,0
474489,0,0,0,0
25215,0,0,0,0
829600,0,0,1,0
816240,1,1,4,0
472441,2,1,2,0
618210,0,0,0,1
501749,2,0,0,0
725354,0,0,0,1
170649,3,1,4,0
277190,0,0,0,1
421713,0,0,6,0
129404,1,0,0,0
799151,0,0,0,1
669779,1,1,1,0
329445,0,0,0,0
424319,2,1,0,0
419836,4,0,3,0
712750,5,0,0,0
643559,3,0,0,0
41135,2,1,0,0
585561,5,0,3,0
639748,2,0,0,0
543980,0,0,0,0
130908,0,0,0,1
447889,0,0,0,0
503082,5,1,1,0
53365,0,0,0,0
677945,0,0,0,1
633726,2,1,0,0
607082,0,0,0,0
692538,0,0,0,1
26272,0,0,0,0
87601,9,1,5,0
42602,2,2,2,0
135944,0,0,0,0
309491,2,0,1,0
9251,3,0,1,0
4953,0,0,0,0
244725,0,0,0,1
490548,0,0,0,1
58945,2,0,0,0
941109,3,0,1,0
479683,0,0,0,0
270239,0,0,0,1
892413,0,0,0,1
586110,0,0,0,1
388188,3,0,2,0
393187,2,1,9,0
587296,0,0,0,0
209282,1,0,0,0
762841,0,0,0,0
860422,0,0,0,1
242411,1,0,2,0
769904,7,1,0,1
154388,0,0,0,1
106515,0,0,0,0
741059,0,0,0,1
138159,10,1,2,0
985851,0,0,0,1
756109,0,0,0,0
358584,0,0,1,0
197660,0,0,0,1
216223,3,0,3,0
40715,2,0,2,0
307824,0,0,0,1
213873,1,1,2,0
359226,1,0,3,0
738808,4,0,0,0
799435,0,0,0,1
650380,1,0,1,0
384134,1,0,0,0
410357,3,0,1,0
143667,4,0,3,0
881826,3,1,1,0
939552,1,0,2,1
184392,6,0,2,0
39708,0,0,0,0
853634,0,0,0,0
134994,5,1,0,0
184570,0,0,0,1
901479,0,0,0,0
67100,0,0,0,0
118073,0,0,1,0
174629,0,0,0,1
752655,3,0,6,0
890544,2,0,6,0
92879,0,0,2,0
655984,5,2,5,0
554562,0,0,0,0
550889,4,0,2,0
572262,0,0,0,0
793998,0,0,0,1
473963,7,0,1,0
340318,0,0,0,1
761047,0,0,0,0
382564,0,0,0,0
913337,2,0,2,1
428969,0,0,1,0
87128,12,0,3,0
712477,1,0,3,0
926182,5,2,0,0
999962,0,0,0,0
105713,3,0,8,0
231297,0,0,0,0
312594,7,1,5,0
354598,0,0,1,0
876350,0,0,0,0
938,0,0,1,0
835204,0,0,0,0
311896,0,0,0,1
675338,0,0,0,1
190201,3,0,1,0
71379,0,0,0,1
413288,1,0,0,0
55974,0,0,0,1
609690,1,0,4,0
576932,0,0,0,1
395565,0,0,0,0
179768,0,0,0,0
779988,11,2,4,0
708418,1,0,0,0
848214,0,0,0,0
659166,3,1,2,0
424487,1,0,0,0
407674,2,0,0,1
494175,2,0,1,0
416306,0,0,1,0
404730,4,0,1,0
687350,3,1,2,0
572609,0,0,1,0
144961,0,0,0,1
857693,1,0,0,1
390171,2,0,1,0
491068,0,0,0,0
42499,2,1,0,0
766112,3,1,4,0
983059,2,1,0,0
648791,2,0,2,1
855264,0,0,0,1
258531,2,1,0,0
752409,3,0,9,0
696617,3,1,1,0
53047,0,0,0,0
421512,7,0,5,0
468431,0,0,0,0
905733,6,0,1,0
650901,0,0,0,1
618914,0,0,0,0
461297,3,0,2,0
